URL, StatusCode
https://www.latimes.com/books/la-ca-jc-library-libby-overdrive-technology-20190612-story.html,200
https://www.latimes.com/entertainment-arts/movies/story/2020-09-25/review-oliver-sacks-his-own-life-documentary,200
https://www.latimes.com/people/donna-wares,200
https://www.latimes.com/entertainment-arts/books/story/2020-09-24/black-poets-in-a-time-of-unrest-book-club,200
https://www.latimes.com/business/technology/story/2020-09-25/google-to-pay-310-million-over-handling-of-sexual-harassment-case,200
https://www.latimes.com/business/story/2020-09-25/housing-supply-shortage-of-available-homes,200
https://www.latimes.com/business/real-estate/story/2020-09-26/hot-property-comic-kathy-griffin-looks-to-cash-out-in-bel-air?_amp=true,200
https://www.latimes.com/business/la-fi-jeffrey-mezger-kathy-griffin-20170920-story.html,200
https://www.latimes.com/business/real-estate/story/2020-09-25/twisted-sisters-dee-snider-sells-cozy-las-vegas-condo,200
https://www.latimes.com/people/jack-flemming,200
https://www.latimes.com/people/neal-j-leitereg,200
https://www.latimes.com/business/real-estate/story/2020-09-25/marvel-director-anthony-russo-lists-historic-pasadena-gem-for-6-25-million,200
https://www.latimes.com/business/real-estate/story/2020-09-25/supermodel-elsa-hosk-is-selling-her-artsy-soho-loft-for-3-5-million,200
https://www.latimes.com/business/real-estate/story/2020-04-02/buccaneer-tom-brady-derek-jeter-florida-mansion,200
https://www.latimes.com/business/technology,200
https://www.latimes.com/entertainment-arts/music/story/2020-09-24/deftones-covid-19-new-album-ohms-metal-fans,200
https://www.latimes.com/entertainment-arts/music/story/2020-09-24/fall-music-preview-yg-tiktok-mariah-carey-tom-petty-bandcamp,200
https://www.latimes.com/entertainment-arts/music/story/2020-09-24/yg-my-life-4hunnid-new-album-out-on-bail,200
https://www.latimes.com/entertainment-arts/music/story/2020-09-25/tory-lanez-megan-thee-stallion-shooting-new-album,200
https://www.latimes.com/entertainment-arts/music/story/2020-09-27/bts-album-be-preorder?_amp=true,200
https://www.latimes.com/entertainment-arts/music/story/2020-09-24/carrie-underwood-will-make-christmas-come-a-little-earlier-this-year-on-hbo-max,200
https://www.latimes.com/people/sonaiya-kelley,200
https://www.latimes.com/entertainment-arts/music/story/2020-09-24/lizzo-vogue-breonna-taylor,200
https://www.latimes.com/entertainment-arts/story/2020-09-24/what-to-watch-la-phil-hollywood-bowl,200
https://www.latimes.com/entertainment-arts/music/story/2020-09-21/from-tiny-desk-to-fortnite-k-pop-sensation-bts-had-a-busy-morning,200
https://www.latimes.com/entertainment-arts/music/story/2020-09-25/vin-diesel-song-feel-like-i-do,200
https://www.latimes.com/world-nation/story/2020-09-23/finland-deploys-coronavirus-sniffing-dogs-airport,200
https://www.latimes.com/people/ricardo-dearatanha,200
https://www.latimes.com/people/karin-klein,200
https://www.latimes.com/people/chuck-schilken,200
https://www.latimes.com/people/jenny-jarvie,200
https://www.latimes.com/people/denise-florez,200
https://www.latimes.com/people/alan-zarembo,200
https://www.latimes.com/people/rong-gong-lin-ii,200
https://www.latimes.com/people/jaweed-kaleem,200
https://www.latimes.com/people/daniel-gaines,200
https://www.latimes.com/tn-bio-sara-cardine-staff.html,301
https://www.latimes.com/people/kirk-mckoy,200
https://www.latimes.com/people/jake-sheridan,200
https://www.latimes.com/people/brian-van-der-brug,200
https://www.latimes.com/people/steve-clow,200
https://www.latimes.com/people/michael-ordona,200
https://www.latimes.com/people/carolina-a-miranda,200
https://www.latimes.com/people/scott-martelle,200
https://www.latimes.com/people/jeff-amlotte,200
https://www.latimes.com/people/sonali-kohli,200
https://www.latimes.com/people/nathan-fenno,200
https://www.latimes.com/people/noam-n-levey,200
https://www.latimes.com/people/alice-short,200
https://www.latimes.com/people/dylan-hernandez,200
https://www.latimes.com/people/evan-halper,200
https://www.latimes.com/espanol/autor/selene-rivera,200
https://www.latimes.com/tn-dpt-me-ben-brazil-staff.html,200
https://www.latimes.com/people/sam-dean,200
https://www.latimes.com/people/anousha-sakoui,200
https://www.latimes.com/people/vesta-partovi,200
https://www.latimes.com/espanol/autor/soudi-jimenez,200
https://www.latimes.com/people/nicholas-goldberg,200
https://www.latimes.com/people/tomas-mier,200
https://www.latimes.com/tn-dpt-me-andrew-turner-20161024-staff.html,200
https://www.latimes.com/people/christopher-knight,200
https://www.latimes.com/people/gina-ferazzi,200
https://www.latimes.com/people/kelcie-pegher,200
https://www.latimes.com/people/richard-verrier,200
https://www.latimes.com/people/jack-leonard,200
https://www.latimes.com/people/stacy-perman,200
